32.156541,-6.538990,-0.032090,4.821559,0.248491,-0.377788,-3.079731,0.805966,2.000000
9.516864,2.615731,6.770244,-9.116627,3.227205,-0.251225,-0.730900,1.279764,2.000000
18.691528,-0.365455,-5.078837,-7.171567,-2.210434,0.358986,0.851006,1.091901,2.000000
1.217240,-7.261162,-3.930675,-1.457202,6.858247,3.906122,4.169760,-0.940673,3.000000
12.893976,2.235680,13.733418,7.717757,-0.835413,0.704576,-7.908363,4.719615,2.000000
4.552098,7.203650,7.891838,-0.207794,0.101258,-0.065926,-4.684674,2.720277,2.000000
2.178573,-4.181473,-2.074385,-0.910401,7.895298,3.347624,5.304195,3.165846,3.000000
15.715842,-4.059414,8.436654,-1.444297,-0.078897,1.655427,-1.351303,3.891913,2.000000
25.042542,-1.378086,-7.285584,-5.202801,0.957137,2.353680,-4.464713,-2.318849,2.000000
20.142757,3.949259,-6.203778,1.862829,-2.687928,-2.305956,1.967430,-0.478350,2.000000
6.404437,4.730510,-3.774648,-4.322762,-4.728641,-0.699227,-2.733541,-0.402654,2.000000
0.869397,-5.863185,3.092183,-2.062896,7.574539,2.764848,3.933165,0.757948,3.000000
21.198059,-5.879306,0.960228,-1.916943,3.427294,1.113717,2.680879,-0.609360,3.000000
19.558610,-5.206992,4.718394,-6.132804,0.342227,0.915236,0.633299,4.498206,2.000000
30.053546,-3.070932,6.651342,5.468007,-0.433563,1.627260,-2.003633,6.941005,2.000000
22.256866,2.367347,2.752465,-0.067546,-0.828074,6.681888,-1.855377,3.092912,2.000000
-20.374295,-0.631312,-0.471805,-0.123675,-2.025954,-0.212375,-0.089147,0.166095,1.000000
-12.866739,-0.442394,-1.383282,1.063107,3.935078,-0.792880,-1.572222,1.152724,1.000000
11.584966,3.524290,-3.461384,-4.419540,-4.835471,1.305603,-2.714397,0.765629,2.000000
0.156816,17.246469,-1.143277,4.474992,6.334199,1.876648,4.437951,-0.829296,2.000000
19.073605,-0.720324,-0.732980,-5.117201,-0.965528,5.695436,0.601540,-6.443170,2.000000
22.892849,4.809403,-7.755987,-0.098498,-3.542918,0.047803,0.614286,-1.163487,2.000000
-21.614923,-1.635529,-0.360717,0.219472,-1.828746,0.114561,-0.096553,-0.555409,1.000000
-17.947094,0.959651,-0.595793,-0.693918,-1.893837,-1.158670,0.710452,2.539530,1.000000
-20.597237,-2.679051,0.285374,0.681118,-0.593572,0.621340,0.154289,-1.434206,1.000000
-20.291367,-0.625630,-0.460823,-0.110260,-2.037069,-0.185778,-0.077514,0.106067,1.000000
-19.025912,0.583533,-0.505700,-0.633015,-2.183388,-0.941817,0.592974,1.949951,1.000000
-21.080430,-1.043689,-0.659941,0.042444,-2.004016,-0.206326,-0.252564,0.092375,1.000000
-19.729882,-1.142899,-0.317759,0.262681,-1.139955,0.085154,-0.173602,-0.374390,1.000000
-21.415575,-1.558656,-0.675061,0.310021,-1.757643,0.066904,-0.453935,-0.628683,1.000000
-21.433097,-2.994116,0.417407,0.695280,-0.923392,0.764532,0.309592,-1.639971,1.000000
-21.106522,-2.045673,-0.467116,0.607069,-1.066056,0.122844,-0.445540,-0.767729,1.000000
-15.943929,1.445106,-0.822591,-0.614209,-1.566531,-1.376431,0.663065,2.771461,1.000000
8.474528,8.460204,-3.489931,-0.506203,-2.859187,1.784445,-0.600136,0.103881,2.000000
8.972978,9.657326,-0.461565,-0.854482,-2.937696,5.187166,-5.114451,1.652718,2.000000
7.475758,-8.020295,-10.062980,-1.486239,3.401825,1.442460,-0.555702,1.439670,3.000000
