26.933288,-1.714666,-5.191785,1.408130,1.452306,1.352722,-0.554422,-0.773812,2.000000
-17.666412,-1.553326,-1.239875,1.093580,1.217759,-0.650534,-0.177912,0.227787,1.000000
-3.043987,-8.745584,0.927202,-2.843751,-3.239256,0.701524,-1.083316,-1.093458,2.000000
3.792700,-2.177714,8.819586,1.789835,-2.451467,-3.181588,0.507573,-0.352474,2.000000
1.477059,11.495982,-2.448216,-0.208029,0.545972,-5.078268,-3.667149,0.048106,3.000000
5.241584,-3.832723,5.402530,1.111897,2.448000,-2.968877,0.865914,-1.143831,2.000000
3.054709,12.188890,-0.575656,-0.755417,0.748026,-4.874628,-2.650677,2.396580,3.000000
6.516974,-8.184774,-3.274365,-5.161004,0.480456,-0.628165,2.817865,-3.984832,2.000000
13.841764,-4.135806,1.412570,-4.188377,0.479778,-6.645423,-0.384683,-1.532349,2.000000
12.160016,1.751346,4.733074,6.242962,-2.949926,1.465200,5.548842,-5.515323,2.000000
0.910802,9.740515,2.555220,1.249752,-5.149021,-3.808065,-3.342628,1.286587,3.000000
21.907874,6.349583,0.416564,-0.890773,-2.899471,0.899863,4.552268,-1.204435,3.000000
-6.737040,-7.852621,0.737572,1.858994,-1.553814,1.844794,-0.500172,1.616565,2.000000
-3.827911,6.773114,2.408058,2.108036,3.326395,0.029568,-2.333579,1.073339,3.000000
0.702317,11.099485,1.572739,1.465821,-2.072604,-5.191122,-4.007730,1.735768,3.000000
15.548419,5.302738,1.961703,3.448193,-2.689327,-1.585362,6.365367,-5.296043,3.000000
25.230937,-4.647251,-0.788320,5.527254,1.803312,0.223804,0.576485,1.595678,2.000000
23.702032,-1.222672,-2.197434,3.533763,0.446817,0.575131,-0.075851,-0.328622,2.000000
13.415370,11.050940,-3.686822,-1.143077,0.680296,-1.915628,6.020571,-0.188509,3.000000
10.429493,11.193450,-1.536799,4.429055,-2.655800,-3.277020,-3.656697,-0.700785,3.000000
14.535181,9.994273,-1.096573,7.132594,-4.971156,-2.032304,-2.234076,-3.938364,3.000000
1.086043,4.666641,3.861045,4.906246,-0.601679,-2.382477,1.165396,-2.702510,3.000000
-16.175860,3.104801,-2.316902,-3.130646,-1.475021,2.684068,1.200381,0.165566,1.000000
